"Bita śmietanka spray BACOMA 17%";"230";"2,6";"17,0";"17,0";"Zgłoś"
"Bites - KFC";"323";"18,4";"15,8";"20,5";"Zgłoś"
"Bitki wieprzowe";"198";"10,2";"2,4";"17,2";"Zgłoś"
"Bitki wołowe";"106";"14,2";"2,0";"4,8";"Zgłoś"
"Bjorg";"30";"0,5";"3,5";"1,7";"Zgłoś"
"Bliny";"264";"6,1";"36,0";"9,8";"Zgłoś"
"Bliny Gryczane";"246";"10,6";"42,2";"4,3";"Zgłoś"
"Bliny z łososiem";"180";"10,1";"22,0";"5,3";"Zgłoś"
"Blok czekoladowy (ciasto)";"490";"12,0";"43,0";"30,0";"Zgłoś"
"Błonnik";"371";"13,3";"62,0";"2,9";"Zgłoś"
"Błonnik - Goody";"371";"13,3";"62,0";"2,9";"Zgłoś"
"Błonnik 5 zbóż - Sante";"336";"14,4";"43,6";"4,7";"Zgłoś"
"Błonnik o smaku jabłkowym - Kruger";"330";"2,3";"62,0";"1,3";"Zgłoś"
"Błonnik witalny - NatVita";"277";"13,1";"17,5";"6,8";"Zgłoś"
"Błonnik z ekstraktem z zielonej herbaty";"371";"13,0";"62,0";"2,9";"Zgłoś"
"Błonnik z siemieniem lnianym";"257";"12,0";"10,0";"5,9";"Zgłoś"
"Bobo Frut jabłkowy - Nestle";"63";"0,7";"14,2";"0,1";"Zgłoś"
"Boczek (surowe mięso)";"213";"14,0";"4,3";"16,0";"Zgłoś"
"Boczek gotowany";"517";"10,0";"0,0";"53,0";"Zgłoś"
"Boczek gotowany i wędzony";"301";"15,2";"0,2";"26,6";"Zgłoś"
"Boczek grillowany";"185";"24,2";"1,4";"8,4";"Zgłoś"
"Boczek parzony";"303";"17,0";"0,0";"26,0";"Zgłoś"
"Boczek parzony - Tesco";"256";"16,1";"0,6";"21,0";"Zgłoś"
"Boczek parzony plastry - Biedronka";"303";"17,0";"0,5";"26,0";"Zgłoś"
"Boczek parzony w plastrach";"311";"12,0";"0,6";"29,0";"Zgłoś"
"Boczek pieczony";"305";"15,0";"0,0";"27,0";"Zgłoś"
"Boczek smażony";"541";"37,0";"1,4";"41,8";"Zgłoś"
"Boczek surowy bez kości";"510";"10,1";"0,0";"53,0";"Zgłoś"
"Boczek surowy rolowany - Biedronka";"346";"10,0";"0,0";"34,0";"Zgłoś"
"Boczek suszony";"351";"17,5";"0,5";"31,0";"Zgłoś"
"Boczek wędzony";"334";"13,0";"0,7";"31,0";"Zgłoś"
"Boczek wędzony chłopski";"380";"19,8";"0,0";"33,4";"Zgłoś"
"Boczek wędzony i parzony";"319";"13,0";"1,4";"29,0";"Zgłoś"
"Boczniak (smażony)";"207";"7,2";"22,3";"9,9";"Zgłoś"
"Boczniak (świeży)";"35";"3,5";"6,5";"0,4";"Zgłoś"
"Boczniak panierowany smażony na oleju z pestek winogron";"205";"7,0";"11,0";"15,0";"Zgłoś"
"Boczniak smażony a'la schabowy";"209";"4,4";"14,0";"16,0";"Zgłoś"
"BODY ATTACK - Beef Amino Liquid - 1000ml";"301";"55,0";"15,0";"0,0";"Zgłoś"
"Boeuf Strogonow";"98";"5,0";"9,0";"4,6";"Zgłoś"
"Bogracz";"49";"4,5";"5,2";"1,4";"Zgłoś"
"Bombilla";"28";"0,2";"7,2";"0,2";"Zgłoś"
"Bonduelle Fasola Biała";"66";"7,0";"6,0";"0,4";"Zgłoś"
"Boquerony";"206";"19,0";"1,0";"13,0";"Zgłoś"
"Borowik suszony";"304";"22,4";"46,4";"3,2";"Zgłoś"
"Borowik świeży";"35";"3,6";"4,0";"0,5";"Zgłoś"
"Borówka";"57";"0,7";"14,5";"0,3";"Zgłoś"
"Borówka amerykańska";"61";"1,0";"15,0";"1,0";"Zgłoś"
"Borówka do mięs i serów - Łowicz";"159";"0,3";"39,0";"0,2";"Zgłoś"
"Borówka liofilizowana - Frupp Celiko";"336";"5,0";"75,0";"2,0";"Zgłoś"
"Borówka suszona";"273";"2,0";"58,0";"2,0";"Zgłoś"
"Borówka sweetened dried - Tesco";"332";"0,1";"78,9";"1,3";"Zgłoś"
"Borseto z nadzieniem z owoców leśnych - 7 Days";"410";"6,0";"50,0";"20,0";"Zgłoś"
"Botwina (świeża)";"22";"2,2";"4,3";"0,1";"Zgłoś"
"Botwina (ugotowana)";"27";"2,6";"5,5";"0,2";"Zgłoś"
"Boudin Noir";"379";"15,0";"1,3";"34,0";"Zgłoś"
"Bób gotowany";"110";"7,6";"19,7";"0,4";"Zgłoś"
"Bób konserwowy";"52";"4,2";"8,2";"0,2";"Zgłoś"
"Bób surowy";"88";"8,0";"18,0";"0,7";"Zgłoś"
"Bran Flakes";"347";"11,0";"61,0";"2,7";"Zgłoś"
"Brandy";"220";"0,0";"0,0";"0,0";"Zgłoś"
"Br? zowa ciecierzyca konserwowa Natco";"78";"5,0";"10,0";"2,0";"Zgłoś"
"Breda ola della Valtellina";"165";"34,0";"0,5";"3,0";"Zgłoś"
"Bresada - wołowina suszona";"188";"37,0";"0,8";"3,7";"Zgłoś"
"Brioszka z czekolad?";"376";"9,3";"51,0";"14,5";"Zgłoś"
"Brokuł Biedronka";"30";"2,8";"4,0";"0,4";"Zgłoś"
"Brokuły";"31";"3,0";"5,2";"0,4";"Zgłoś"
"Brokuły (gotowane bez soli)";"35";"2,4";"7,2";"0,4";"Zgłoś"
"Brokuły gotowane";"23";"2,2";"3,8";"0,3";"Zgłoś"
"Brokuły mrożone";"29";"2,7";"4,7";"0,4";"Zgłoś"
"Brokuły mrożone - Tesco";"25";"2,7";"2,4";"0,0";"Zgłoś"
"Brokuły mrożone Biedronka";"29";"2,7";"2,4";"0,4";"Zgłoś"
"Brokuły mrożone Daucy";"25";"2,7";"2,4";"0,4";"Zgłoś"
"Brokuły w bułce tartej";"130";"3,2";"9,6";"8,8";"Zgłoś"
"Brokuły w panierce - McDonald's";"264";"7,6";"30,0";"12,0";"Zgłoś"
"Brokuły z kasz? jaglan? , mozzarell? i buraczkami gotowanymi";"74";"3,0";"13,0";"2,0";"Zgłoś"
"Brownie Dr Oetker";"457";"6,5";"54,0";"25,0";"Zgłoś"
"Brownie marktkauf";"471";"5,3";"48,0";"29,0";"Zgłoś"
"Brukiew surowa (korzeń)";"36";"1,2";"8,1";"0,3";"Zgłoś"
"Brukselka";"47";"4,7";"8,7";"0,5";"Zgłoś"
"Brukselka (mrożonka) - Tesco";"46";"4,5";"8,4";"0,5";"Zgłoś"
"Brukselka gotowana";"36";"2,6";"7,1";"0,5";"Zgłoś"
"Bruschetta";"173";"4,4";"28,2";"4,4";"Zgłoś"
"Bruschetta z suszonych pomidorów";"339";"2,8";"4,2";"33,4";"Zgłoś"
"Brzoskwinia";"39";"0,9";"9,5";"0,3";"Zgłoś"
"Brzoskwinia płaska";"46";"1,0";"11,9";"0,2";"Zgłoś"
"Brzoskwinia Ufo (Saturn)";"46";"1,0";"11,9";"0,2";"Zgłoś"
"Brzoskwinie (ods? czone z puszki)";"72";"0,5";"18,4";"0,1";"Zgłoś"
"Brzoskwinie w syropie";"60";"0,5";"15,5";"0,4";"Zgłoś"
"Brzoskwinie w syropie - Vomar";"61";"0,5";"14,2";"0,1";"Zgłoś"
"Brzuszki z łososia wędzone";"357";"17,3";"0,0";"32,0";"Zgłoś"
"Buche de chevre - ser kozi";"309";"20,0";"1,0";"25,0";"Zgłoś"
"Budyń";"100";"2,0";"20,0";"1,0";"Zgłoś"
"Budyń - Celiko";"354";"0,0";"87,0";"0,0";"Zgłoś"
"Budyń czekoladowy (przygotowany z 2% mlekiem)";"105";"3,2";"18,9";"1,9";"Zgłoś"
"Budyń czekoladowy Albona - Aldi";"114";"3,6";"21,4";"1,6";"Zgłoś"
"Budyń Czekoladowy Nesquik - Nestle";"93";"3,1";"15,9";"1,8";"Zgłoś"
"Budyń czekoladowy proszek (bez mleka i cukru)";"102";"3,0";"18,0";"2,0";"Zgłoś"
"Budyń czekoladowy Słodka Chwila - Dr. Oetker";"80";"1,9";"14,9";"1,3";"Zgłoś"
"Budyń malinowy";"95";"2,9";"16,8";"1,7";"Zgłoś"
"Budyń Nesquik - Nestle";"87";"3,0";"15,0";"2,0";"Zgłoś"
"Budyń o smaku czekoladowym Serduszko - Zott";"78";"1,2";"16,3";"0,8";"Zgłoś"
"Budyń o smaku śmietankowym";"70";"3,2";"9,9";"1,9";"Zgłoś"
"Budyń o smaku śmietankowym z cukrem - Winiary";"84";"3,1";"13,9";"1,8";"Zgłoś"
"Budyń o smaku toffi - Dr. Oetker";"89";"3,0";"15,4";"1,8";"Zgłoś"
"Budyń o smaku waniliowym bez cukru - Winiary";"70";"3,2";"10,0";"1,9";"Zgłoś"
"Budyń Premium smak czekoladowy (proszek) - Delecta";"106";"3,7";"17,4";"2,3";"Zgłoś"
"Budyń proteinowy - proszek";"356";"50,9";"34,3";"1,1";"Zgłoś"
"Budyń smak śmietankowy z biał? czekolad?";"104";"3,3";"18,2";"2,0";"Zgłoś"
"Budyń śmietankowy - Biedronka";"97";"3,0";"17,2";"1,7";"Zgłoś"
"Budyń śmietankowy w proszku";"96";"3,0";"17,1";"1,9";"Zgłoś"
"Budyń śmietankowy z mlekiem 2%";"87";"2,8";"14,8";"1,9";"Zgłoś"
"Budyń w proszku";"369";"0,3";"90,5";"0,1";"Zgłoś"
"Budyń waniliowy - Bosak";"85";"3,0";"14,1";"1,8";"Zgłoś"
"Budyń waniliowy (przygotowany z 2% mlekiem)";"101";"2,9";"18,5";"1,7";"Zgłoś"
"Budyń waniliowy Słodka Chwila - Dr. Oetker";"87";"2,8";"14,8";"1,9";"Zgłoś"
"Bułka rogalik z makiem";"331";"8,2";"59,4";"7,2";"Zgłoś"
"Bułka rustiko";"234";"9,0";"40,0";"2,6";"Zgłoś"
"Bułka serowa";"285";"9,9";"52,4";"4,1";"Zgłoś"
"Bułka Slim";"100";"3,9";"18,0";"1,0";"Zgłoś"
"Bułka słodka";"360";"2,2";"51,8";"12,9";"Zgłoś"
"Bułka słodka z nadzieniem jabłkowo cynamonowym";"410";"6,0";"50,0";"20,0";"Zgłoś"
"Bułka słodka z serem";"292";"9,5";"48,4";"6,7";"Zgłoś"
"Bułka słodka z truskawkami";"308";"5,1";"50,6";"10,1";"Zgłoś"
"Bułka słodowa";"268";"7,7";"53,7";"0,8";"Zgłoś"
"Bułka słowiańska";"269";"9,4";"46,5";"5,1";"Zgłoś"
"Bułka smażona w jajku (Rama mix-do smażenia)";"216";"8,1";"26,2";"8,8";"Zgłoś"
"Bułka sojowa";"329";"9,9";"56,0";"5,6";"Zgłoś"
"Bułka sznytka";"278";"9,4";"54,0";"2,1";"Zgłoś"
"Bułka śniadaniowa";"347";"8,3";"52,0";"11,0";"Zgłoś"
"Bułka śniadaniowa Fitness";"270";"9,5";"49,0";"4,2";"Zgłoś"
"Bułka tarta";"363";"9,2";"75,6";"2,2";"Zgłoś"
"Bułka tarta bio";"349";"11,0";"73,0";"1,0";"Zgłoś"
"bułka tarta na maśle";"557";"5,5";"37,8";"42,0";"Zgłoś"
"Bułka toskańska";"259";"6,0";"52,0";"2,0";"Zgłoś"
"Bułka toskańska ciemna";"259";"8,0";"52,0";"1,5";"Zgłoś"
"Bułka trójk? t";"234";"9,9";"45,0";"1,6";"Zgłoś"
"Bułka US hot dog";"273";"7,9";"50,8";"4,3";"Zgłoś"
"Bułka wiejska - Lidl";"269";"9,4";"46,5";"5,0";"Zgłoś"
"Bułka wieloziarnista - Biedronka";"269";"9,4";"46,5";"5,1";"Zgłoś"
"Bułka wieloziarnista - Lidl";"199";"9,0";"29,0";"5,0";"Zgłoś"
"Bułka włoska";"244";"7,3";"36,6";"6,0";"Zgłoś"
"Bułka wrocławska";"303";"7,2";"57,5";"4,4";"Zgłoś"
"Bułka wysoko proteinowa";"268";"26,7";"8,5";"13,4";"Zgłoś"
"Bułka wysokobiałkowa - Biedronka";"283";"16,7";"42,5";"7,3";"Zgłoś"
"Bułka z dyni? - Kaufland";"326";"11,7";"46,4";"10,2";"Zgłoś"
"Bułka z dyni? - Lidl";"216";"7,0";"46,0";"1,4";"Zgłoś"
"Bułka z makiem bezglutenowa - Bezgluten";"268";"3,8";"49,0";"6,3";"Zgłoś"
"Bułka z musli";"384";"10,6";"66,7";"10,0";"Zgłoś"
"Bułka z nasionami słonecznika";"293";"11,8";"46,9";"8,7";"Zgłoś"
"Bułka z otrębami";"262";"8,4";"50,9";"1,0";"Zgłoś"
"Bułka z przyprawami";"270";"8,1";"52,6";"1,2";"Zgłoś"
"Bułka z serem";"216";"10,0";"28,0";"9,0";"Zgłoś"
"Bułka z sezamem do hamburgera - Lantmannen Unibake Poland Sp. z o.o.";"286";"10,0";"51,0";"4,0";"Zgłoś"
"Bułka z szynk?";"280";"13,0";"28,0";"11,6";"Zgłoś"
"Bułka z ziarnami";"293";"11,8";"46,9";"8,7";"Zgłoś"
"Bułka z ziarnami - Biedronka";"269";"9,4";"46,5";"5,1";"Zgłoś"
"Bułka z ziarnami - Biedronka";"269";"9,4";"46,5";"5,1";"Zgłoś"
"Bułka Zośka - Oskroba";"290";"10,0";"47,0";"6,0";"Zgłoś"
"Bułka zwykła (biała m? ka)";"218";"5,0";"46,0";"1,0";"Zgłoś"
"Bułka żytnia";"310";"10,0";"53,0";"5,3";"Zgłoś"
"Bułka żytnia razowa dodek";"239";"5,9";"48,3";"2,5";"Zgłoś"
"bułka żytnia z bakaliami";"250";"9,6";"51,3";"1,3";"Zgłoś"
"Bułka żytnia z dyni?";"326";"11,8";"46,4";"10,3";"Zgłoś"
"Bułki tostowe żytnie";"228";"8,4";"43,0";"1,2";"Zgłoś"
"Buraczki ćwikłowe zasmażane - Fine Life";"123";"1,0";"13,0";"7,0";"Zgłoś"
"Buraczki Dawtona";"46";"1,6";"8,6";"0,0";"Zgłoś"
"Buraczki duszone";"81";"1,6";"13,0";"3,0";"Zgłoś"
"Buraczki gotowane";"44";"1,7";"10,0";"0,2";"Zgłoś"
"Buraczki Marwit";"104";"1,5";"12,0";"5,5";"Zgłoś"
"Buraczki marynowane obiadowe - Develey";"39";"1,3";"7,8";"0,1";"Zgłoś"
"Buraczki marynowane tarte - Rajdimpex";"46";"1,5";"10,6";"0,1";"Zgłoś"
"Buraczki marynowane tarte - Rolnik";"45";"1,7";"7,3";"0,5";"Zgłoś"
"Buraczki marynowane tarte ""Wiórki""";"50";"1,4";"9,5";"0,5";"Zgłoś"
"Buraczki marynowane tarte z Biedronki";"44";"1,4";"8,6";"0,0";"Zgłoś"
"buraczki obiadowe Kuchnia Polska 1";"58";"0,9";"13,0";"0,0";"Zgłoś"
"Buraczki pieczone";"54";"2,2";"11,4";"0,1";"Zgłoś"
"buraczki tarte marynowane z ALDI";"53";"1,6";"10,0";"0,0";"Zgłoś"
"Buraczki zasmażane";"90";"1,9";"10,2";"5,1";"Zgłoś"
"Buraczki zasmażane - Biedronka";"80";"1,6";"8,5";"4,0";"Zgłoś"
"Buraczki zasmażane - Provitus";"123";"1,3";"13,0";"6,9";"Zgłoś"
"Burak";"43";"1,6";"9,6";"0,2";"Zgłoś"
"Burak gotowany";"44";"1,7";"10,0";"0,2";"Zgłoś"
"Burak wiórki ods? czony - Dawtona";"46";"1,6";"8,6";"0,0";"Zgłoś"
"Buraki konserwowe Pariser";"70";"0,5";"16,0";"0,5";"Zgłoś"
"Buraki tarte";"44";"1,8";"9,5";"0,1";"Zgłoś"
"Buraki tarte - Rolnik";"45";"1,7";"8,1";"0,5";"Zgłoś"
"Buraki tarte Nasza Spiżarnia - Biedronka";"50";"1,5";"10,0";"0,0";"Zgłoś"
"Buraki w plastrach";"43";"1,6";"9,6";"0,2";"Zgłoś"
"Burger ( mięso mielone ) - Sokołów";"191";"18,0";"0,6";"13,0";"Zgłoś"
"Burger jaglano-buraczany";"116";"4,2";"20,0";"2,9";"Zgłoś"
"Burger jaglano-marchewkowy z grahamk? i warzywami";"176";"16,0";"14,0";"6,0";"Zgłoś"
"Burger quorn";"179";"10,9";"23,0";"4,0";"Zgłoś"
"Burger warzywny - Vivera";"187";"16,7";"13,1";"7,1";"Zgłoś"
"Burger wegetariański";"234";"17,0";"11,0";"13,0";"Zgłoś"
"Burger wegetariański - sojowy";"214";"19,0";"10,0";"10,0";"Zgłoś"
"Burger wegetariański buraczany";"167";"5,2";"20,5";"8,3";"Zgłoś"
"Burger wołowy";"348";"25,0";"42,0";"8,0";"Zgłoś"
"Burger wołowy (surowe mięso)";"191";"18,0";"0,6";"13,0";"Zgłoś"
"Burger wołowy Beefmaster 400 g - Biedronka";"190";"21,0";"1,0";"13,0";"Zgłoś"
"Burger wołowy z cebulk? w bułce max";"360";"26,4";"41,6";"9,8";"Zgłoś"
"Burger z indyka";"217";"25,3";"0,0";"12,2";"Zgłoś"
"Burger z warzywami";"191";"17,5";"10,6";"8,8";"Zgłoś"
"Burrito";"179";"9,8";"20,5";"6,4";"Zgłoś"
"Burrito z fasol?";"209";"7,4";"31,2";"6,1";"Zgłoś"
"Burrito z indyka";"157";"8,5";"19,0";"4,8";"Zgłoś"
"Burrito z kurczakiem";"179";"9,8";"20,5";"6,4";"Zgłoś"
"Burrito z wołowin?";"189";"8,1";"21,1";"8,1";"Zgłoś"
"Burrito z wołowin? i fasol?";"191";"11,5";"19,5";"7,5";"Zgłoś"
"Butter Beans, fasola biala w puszce, Tesco";"89";"5,9";"13,0";"0,5";"Zgłoś"
"Byczki w sosie pomidorowym (konserwa)";"118";"12,0";"4,0";"5,6";"Zgłoś"
"c wrap";"131";"4,4";"18,2";"4,1";"Zgłoś"
"Cacao - Magnetic";"301";"23,0";"12,0";"11,0";"Zgłoś"
"Caipirinha";"197";"0,1";"36,0";"0,1";"Zgłoś"
"Caipirinha (koktajl alkoholowy)";"263";"0,6";"16,6";"0,2";"Zgłoś"
"Całusek";"370";"2,8";"69,6";"8,8";"Zgłoś"
"Całusek Netto";"370";"2,8";"69,6";"8,8";"Zgłoś"
"Campari Bitter";"119";"0,0";"20,0";"0,0";"Zgłoś"
"CAMPINA BACHA Finezja Owocowa Deser jogurtowy truskawka-malina 0% tłuszczu";"43";"2,9";"7,7";"0,0";"Zgłoś"
"Cannelloni ze szpinakiem";"140";"6,0";"15,0";"8,0";"Zgłoś"
"Cantuccini";"450";"10,0";"66,0";"16,0";"Zgłoś"
"Cantuccini - Lidl";"450";"10,0";"66,0";"16,0";"Zgłoś"
"Cantuccini (ciastka)";"427";"9,8";"62,9";"14,1";"Zgłoś"
"Caponata";"100";"2,0";"6,0";"7,0";"Zgłoś"
"Capreggio ser biały typu włoskiego";"254";"10,7";"3,7";"21,8";"Zgłoś"
"Capreggio ser typu włoskiego";"204";"13,6";"3,7";"15,0";"Zgłoś"
"Carb MIX (KFD Nutrition)";"350";"0,0";"87,4";"0,0";"Zgłoś"
"CARBO NOX GLYCOGEN RESERVE";"384";"1,0";"95,0";"0,0";"Zgłoś"
"Carlsberg Export 4,8 alk";"49";"0,5";"3,8";"0,0";"Zgłoś"
"Carpaccio z buraka";"60";"10,0";"2,0";"3,0";"Zgłoś"
"Carpaccio z indyka - Indykpol";"120";"25,7";"1,0";"1,5";"Zgłoś"
"Carpaccio z tuńczyka";"125";"29,0";"0,0";"1,0";"Zgłoś"
"Carpaccio z wołowiny";"159";"28,0";"1,5";"4,5";"Zgłoś"
"ccccc";"46";"0,0";"10,0";"0,0";"Zgłoś"
"Cebula (czerwona)";"32";"1,2";"6,1";"0,4";"Zgłoś"
"Cebula (smażona)";"132";"1,0";"7,9";"10,8";"Zgłoś"
"Cebula (świeża)";"40";"1,1";"9,3";"0,1";"Zgłoś"
"Cebula dymka ze szczypiorem (surowa)";"37";"1,4";"6,9";"0,4";"Zgłoś"
"cebula smażona gotowa";"590";"6,0";"42,0";"44,0";"Zgłoś"
"Cebula szalotka (surowa)";"32";"1,8";"7,3";"0,2";"Zgłoś"
"Cebula z m? k? smażona na oleju roślinnym";"590";"6,0";"42,0";"44,0";"Zgłoś"
"Cebulka smażona - Kotanyi";"590";"6,0";"42,0";"44,0";"Zgłoś"
"Cebulka smażona panierowana";"584";"7,0";"40,0";"44,0";"Zgłoś"
"Cebulowa z grzankami Gor? cy Kubek (sam proszek)";"39";"0,6";"5,2";"1,7";"Zgłoś"
"Cepelin (Kartacz)";"113";"3,8";"16,1";"3,7";"Zgłoś"
"Chakalaka (danie afrykańskie)";"507";"5,8";"53,0";"29,0";"Zgłoś"
"Chałka";"332";"7,8";"59,8";"7,0";"Zgłoś"
"Chałka - Albert";"240";"10,0";"47,0";"1,0";"Zgłoś"
"Chałwa";"531";"14,5";"45,7";"33,5";"Zgłoś"
"Chałwa czekoladowa";"542";"14,2";"44,6";"32,8";"Zgłoś"
"Chałwa sezamowa";"519";"14,0";"48,0";"29,0";"Zgłoś"
"Chałwa sezamowa grecka z czekolad? gorzk? ERIDANOUS (Lidl)";"574";"16,4";"42,4";"36,7";"Zgłoś"
"Chałwa sezamowa waniliowa biedronka";"551";"9,4";"58,0";"30,0";"Zgłoś"
"Chałwa sezamowa waniliowo-kakaowa E.WEDEL";"508";"12,1";"47,4";"30,0";"Zgłoś"
"Chałwa z netto";"548";"14,0";"52,0";"33,0";"Zgłoś"
"Chałwa ze stewi?";"530";"13,5";"47,8";"32,9";"Zgłoś"
"Cheeseburger - McDonald's";"300";"16,0";"30,0";"13,0";"Zgłoś"
"Cheeseburger McDonald";"254";"13,0";"26,0";"10,0";"Zgłoś"
"Cheeseburger podwójny";"308";"17,2";"20,8";"17,4";"Zgłoś"
"Cheeseburger wieprzowy Chef Select - Lidl";"300";"11,0";"26,0";"16,0";"Zgłoś"
"Cheeseburger z warzywami i majonezem";"235";"13,0";"15,5";"13,5";"Zgłoś"
"Cherry Brandy";"133";"0,0";"15,9";"0,0";"Zgłoś"
"Chia - szałwia hiszpańska - nasiona Intenson";"402";"23,0";"0,5";"33,0";"Zgłoś"
"Chia z otrębami owsianymi - Melvit";"383";"14,0";"43,0";"13,0";"Zgłoś"
"Chicken Burger";"283";"13,0";"21,0";"16,0";"Zgłoś"
"Chicken fingers (paluszki w panierce z kurczaka) - Birdseye";"264";"12,0";"22,0";"14,0";"Zgłoś"
"Chili con carne";"107";"5,8";"13,1";"3,5";"Zgłoś"
"Chili Con Carne (potrawa)";"96";"10,8";"8,7";"2,0";"Zgłoś"
"Chili con carne z ryżem";"67";"5,0";"10,0";"1,0";"Zgłoś"
"chilli mix ziarna tesko";"561";"30,0";"9,4";"42,6";"Zgłoś"
"Chińska zupa pomidorowa Amore Pomidore (po przyrz? dzeniu) - Knorr";"95";"2,0";"13,0";"4,0";"Zgłoś"
"Chińskie na wynos";"140";"2,0";"26,5";"2,8";"Zgłoś"
"Chińskie pierożki z wołowin?";"229";"8,0";"34,0";"6,0";"Zgłoś"
"Chińskie Tofu";"100";"11,0";"0,4";"5,0";"Zgłoś"
"Chińszczyzna";"88";"7,0";"4,0";"4,8";"Zgłoś"
"Chipita 7 Days Croissants z czekolad?";"452";"7,0";"44,0";"26,0";"Zgłoś"
"Chips Pop Cool zielona cebulka - Sonko";"414";"8,9";"76,0";"8,0";"Zgłoś"
"Chipsy (pozostałe)";"489";"7,8";"65,6";"23,4";"Zgłoś"
"Chipsy Appetite o smaku sera z cebul? - Lay's";"518";"6,4";"52,7";"30,3";"Zgłoś"
"Chipsy bananowe";"519";"2,3";"58,4";"33,6";"Zgłoś"
"Chipsy bezglutenowe";"504";"4,3";"67,0";"24,8";"Zgłoś"
"Chipsy błonnikowe o smaku pizzy - Sonko";"395";"8,7";"61,3";"12,5";"Zgłoś"
"Chipsy błonnikowe warzywa";"414";"8,7";"61,3";"12,5";"Zgłoś"
"Chipsy błonnikowe włoskie";"412";"8,5";"62,1";"12,2";"Zgłoś"
"Chipsy Burger - Star Chips";"520";"6,0";"54,0";"30,0";"Zgłoś"
"Chipsy Cassava - Cofresh";"427";"2,0";"83,0";"9,0";"Zgłoś"
"Chipsy Cebulka z ogródka - Wiejskie Ziemniaczki";"533";"7,0";"48,0";"35,0";"Zgłoś"
"Chipsy cebulowe";"517";"5,9";"54,0";"30,0";"Zgłoś"
"Chipsy Chipsletten - Lorenz";"515";"4,3";"58,0";"29,0";"Zgłoś"
"Chipsy Chipsletten Południowa Papryka - Lorenz";"504";"5,5";"57,1";"28,3";"Zgłoś"
"Chipsy Chipsletten Zielona Cebulka ze szczypiorkiem - Lorenz";"504";"5,5";"57,1";"28,3";"Zgłoś"
"Chipsy Chrup Topinambura - Crispy Natural";"203";"8,9";"2,6";"0,4";"Zgłoś"
"Chipsy Crunchips chakalaka - Lorenz";"507";"6,0";"53,0";"29,0";"Zgłoś"
"Chipsy Crunchips Papryka - Lorenz";"554";"5,6";"48,0";"37,0";"Zgłoś"
"Chipsy Crunchips ser cebula - Lorenz";"533";"6,0";"48,0";"35,0";"Zgłoś"
"Chipsy Crunchips Solony X-Cut - Lorenz";"533";"7,0";"48,0";"34,0";"Zgłoś"
"Chipsy CrunChips Sticks papryka - Lorenz";"499";"5,0";"56,0";"27,0";"Zgłoś"
"Chipsy Crunchips Tugeza ser-czosnek - Lorenz";"522";"8,0";"50,0";"31,0";"Zgłoś"
"Chipsy Crunchips X-cut chilli limonka - Lorenz";"524";"4,7";"53,0";"35,0";"Zgłoś"
"Chipsy Crunchips X-cut ossstra papryka - Lorenz";"533";"6,6";"48,0";"35,0";"Zgłoś"
"Chipsy Crunchips X-cut ser chilli - Lorenz";"535";"7,0";"48,0";"35,0";"Zgłoś"
"Chipsy Crunchips z żaru - Lorenz";"547";"6,4";"47,0";"36,0";"Zgłoś"
"Chipsy Domowo Krojone Borowiki - Wiejskie Ziemniaczki";"544";"6,7";"46,0";"36,0";"Zgłoś"
"Chipsy Erdnuss - Lorenz";"500";"13,0";"56,0";"24,0";"Zgłoś"
"Chipsy finest kozi ser i papryka chilli - Tesco";"519";"5,0";"59,0";"29,0";"Zgłoś"
"Chipsy fromage - Lay's";"510";"6,0";"53,0";"30,0";"Zgłoś"
"Chipsy Fromage - Lay's";"521";"6,2";"52,0";"31,0";"Zgłoś"
"Chipsy Fun Pops paprykowe - Lorenz";"407";"10,0";"60,0";"13,0";"Zgłoś"
"Chipsy grubo ciachane paprykowe - Star Chips";"520";"6,0";"57,0";"30,0";"Zgłoś"
"Chipsy grubo krojone wasabi - Lay's";"520";"6,0";"53,0";"31,0";"Zgłoś"
"Chipsy grubo krojone wasabi - Lay's";"520";"6,0";"53,0";"31,0";"Zgłoś"
"Chipsy jabłkowe";"382";"1,1";"93,4";"0,5";"Zgłoś"
"Chipsy Kabanostrrre - Lay's";"517";"6,3";"52,3";"30,4";"Zgłoś"
"Chipsy Kiełbaska z Cebulk? - Lay's";"517";"6,4";"52,0";"30,0";"Zgłoś"
"Chipsy kokosowe";"736";"6,9";"24,0";"65,0";"Zgłoś"
"Chipsy kukurydziane";"488";"6,2";"63,8";"22,8";"Zgłoś"
"Chipsy lightly salted";"513";"7,3";"53,0";"29,0";"Zgłoś"
"Chipsy marchewkowe";"382";"1,1";"93,4";"0,5";"Zgłoś"
"Chipsy Masło z sol? - Wiejskie Ziemniaczki";"533";"6,6";"48,0";"35,0";"Zgłoś"
"Chipsy mniej 70% tłuszczu";"415";"5,6";"74,0";"9,6";"Zgłoś"
"Chipsy o smaku bekonu - Top";"516";"6,1";"53,4";"29,9";"Zgłoś"
"Chipsy o smaku chili - Top";"497";"6,3";"55,0";"27,0";"Zgłoś"
"Chipsy o smaku pikantnej papryki - Lay's";"518";"6,2";"53,0";"32,0";"Zgłoś"
"Chipsy o smaku pizzy - Cheetos";"486";"6,5";"64,2";"22,2";"Zgłoś"
"Chipsy o smaku sera i cebuli - Top";"540";"6,2";"48,0";"35,0";"Zgłoś"
