"Chleb orkiszowy - Biedronka";"209";"33.7";"4.6";"6.3"
"Chleb orkiszowy";"249";"44.2";"5.9";"8.3"
"Chleb organiczny ze słonecznikiem";"216";"37.7";"4.0";"5.6"
"Chleb organiczny - Sainsbury";"263";"30.9";"7.4";"11.8"
"Chleb Omega";"278";"46.6";"4.2";"10.9"
"Chleb Oliwski";"243";"50.9";"1.2";"7.7"
"Chleb okrągły";"257";"51.5";"1.5";"7.0"
"Chleb Norsk Fjellbrød";"251";"43.7";"3.2";"8.8"
"Chleb Nordlander pszenno-żytni";"249";"34.3";"8.4";"11.1"
"Chleb Nordlander";"249";"34.3";"8.4";"11.1"
"Chleb naturalny fitness orzechowy - Lubaszka";"328";"33.0";"15.0";"9.7"
"Chleb na zakwasie bezglutenowy Ertha - Schar";"192";"33.0";"3.2";"4.4"
"Chleb na miodzie ze śliwkami";"233";"48.4";"1.7";"5.4"
"Chleb Myśliwski";"255";"52.9";"1.2";"6.3"
"Chleb musli";"226";"34.0";"6.3";"5.8"
"Chleb Mulatek z ziarnem słonecznika - Piekarnia Arion Polbak";"285";"53.8";"5.3";"5.7"
"Chleb mój fitness";"210";"44.0";"1.1";"6.0"
"Chleb mój";"264";"44.0";"4.6";"9.1"
"Chleb mleczny";"253";"53.0";"1.7";"6.1"
"Chleb Mistrza Piotra J&K - Piotr i Paweł";"210";"39.9";"2.0";"8.1"
"Chleb miodowy żytni ze śliwkami";"263";"54.0";"1.8";"5.2"
"Chleb miodowy";"193";"39.9";"0.9";"6.3"
"Chleb mieszany ze słonecznikiem";"247";"46.3";"4.3";"6.1"
"Chleb mieszany sitkowy słonecznikowy - Społem";"240";"38.5";"6.0";"7.8"
"Chleb mieszany pszenno-żytni - Biedronka";"232";"47.0";"1.0";"7.0"
"Chleb mieszany Proteiner";"247";"8.1";"11.9";"24.7"
"Chleb mieszany (pszenno żytni) - Bonus";"230";"47.0";"1.0";"6.0"
"Chleb mazowiecki";"250";"53.2";"1.6";"5.9"
"Chleb marchewkowy";"210";"32.0";"4.9";"6.9"
"Chleb mały wholemeal loaf - Aldi";"222";"38.0";"2.0";"10.0"
"Chleb Magnat żytni z ziarnami słonecznika - Putka";"246";"51.0";"2.0";"6.0"
"Chleb Magnat - Putka";"290";"32.0";"13.0";"10.0"
"Chleb low - Pro Body";"262";"9.4";"14.0";"24.0"
"Chleb lniany pszenny";"222";"40.0";"4.3";"5.7"
"chleb lniany pszenny";"222";"40.0";"4.3";"5.7"
"Chleb lniany niepieczony żywy";"506";"29.0";"38.0";"24.0"
"Chleb lniany";"240";"42.0";"4.2";"7.3"
"Chleb litewski z kminkiem";"223";"47.6";"1.0";"5.8"
"Chleb litewski - PSS Społem";"248";"50.7";"1.5";"5.4"
"Chleb litewski";"221";"45.9";"1.4";"5.5"
"Chleb Lieken Urkorn";"241";"40.0";"4.0";"7.9"
"Chleb kwadro - Biedronka";"222";"46.0";"1.0";"5.0"
"Chleb kurpiowski";"213";"51.2";"1.7";"5.9"
"Chleb kukurydziany cienki";"383";"79.0";"3.1";"7.4"
"Chleb kukurydziany";"330";"54.0";"10.0";"7.0"
"Chleb książęcy krojony - Biedronka";"285";"43.0";"8.6";"8.6"
"Chleb Książęcy (pszenno - żytni)";"281";"45.0";"6.6";"10.6"
"Chleb książęcy";"263";"41.6";"5.5";"9.3"
"Chleb książecy - Biedronka";"222";"33.2";"5.2";"6.1"
"Chleb królewski pszenno-żytni";"258";"49.0";"2.2";"8.9"
"Chleb Królewski ciemny z ziarnami bezglutenowy - Balviten";"238";"38.0";"5.4";"5.2"
"Chleb królewski - Oskroba";"265";"45.0";"4.0";"10.0"
"Chleb kresowy - Oskroba";"231";"42.0";"3.7";"5.5"
"Chleb Krajan";"219";"40.1";"4.8";"5.9"
"Chleb Koszarowy - Putka";"216";"45.0";"1.0";"5.0"
"Chleb kornelle (Pågen)";"260";"40.0";"6.0";"9.5"
"Chleb Komyśniak";"243";"50.9";"1.4";"6.6"
"Chleb Kołodziej - Polish Village Bread";"252";"37.3";"7.1";"9.8"
"Chleb kołbielski - Oskroba";"229";"46.0";"1.5";"5.4"
"chleb kaszubski mieszany sitkowy";"197";"44.0";"1.2";"5.3"
"Chleb Kaka Bröd";"290";"46.0";"6.6";"9.0"
"Chleb Jegerbrød";"263";"42.0";"5.0";"9.5"
"Chleb jasny u cioci";"241";"45.0";"2.7";"7.5"
"Chleb Janosik pszenno-żytni - Biedronka";"305";"44.4";"8.6";"10.1"
"Chleb Jana - Putka";"235";"43.0";"5.0";"7.0"
"Chleb jaglano-gryczany";"239";"49.0";"3.0";"5.0"
"Chleb indyjski - Uldo";"246";"34.5";"7.3";"7.1"
"Chleb IG o niskim indeksie glikemicznym - ProBody";"288";"40.8";"7.8";"12.2"
"Chleb IG - grzanka";"288";"40.8";"7.8";"12.2"
"Chleb Hetman - Putka";"218";"37.0";"5.8";"6.0"
"Chleb hefegeback mit rosinen";"271";"53.0";"3.1";"5.7"
"Chleb Hälsa";"250";"36.0";"6.5";"10.0"
"Chleb Gwarek - Polmarkus";"265";"42.2";"6.4";"8.9"
"Chleb Grześkowy żytni na zakwasie";"225";"36.0";"6.0";"9.0"
"Chleb gryczany";"216";"41.0";"2.0";"7.1"
"Chleb gryczano - ryżowy";"264";"58.6";"1.0";"4.8"
"Chleb Gruboziarnisty - Putka";"233";"39.0";"5.6";"6.7"
"Chleb grovbrød pełnoziarnisty";"242";"38.1";"3.8";"10.4"
"Chleb Graham - Oskroba";"222";"41.0";"2.0";"7.0"
"Chleb graham - mieszany - Polański";"214";"43.7";"1.1";"5.4"
"Chleb graham";"231";"48.7";"1.7";"8.3"
"Chleb górski - Polish Village Bread";"223";"40.3";"2.7";"6.1"
"Chleb gościnny pszenno-żytni - Fawor";"309";"51.9";"6.1";"9.9"
"chleb Geparda pszenno-żytni";"260";"49.6";"2.4";"8.4"
"Chleb geparda mieszany pszenno-żytni BIEDRONKA";"260";"49.6";"2.4";"8.4"
"Chleb Galicyjski Mieszany - SPPIC Kraków";"208";"43.9";"0.8";"6.4"
"Chleb francuski";"259";"54.0";"1.0";"6.0"
"Chleb foremkowy";"229";"46.4";"1.2";"7.1"
"Chleb Fitness żytni pełnoziarnisty z płatkami owsianymi - Benus";"191";"32.8";"2.0";"5.3"
"Chleb Fitness ze słonecznikiem - Schulstad";"238";"33.2";"7.1";"7.3"
"Chleb Fitness Style ze śliwką - Schulstad";"201";"37.2";"1.4";"5.7"
"Chleb Fitness Style ze śliwką - Schulstad";"201";"37.2";"1.4";"5.7"
"Chleb Fitness Style z żurawiną - Schulstad";"197";"35.4";"2.0";"8.6"
"Chleb Fitness Style z ziarnami - Schulstad";"198";"33.6";"2.4";"5.8"
"Chleb Fitness Style z ziarnami - Schulstad";"198";"33.6";"2.4";"5.8"
"Chleb Fitness Style z soją - Schulstad";"198";"35.9";"2.8";"6.8"
"Chleb Fitness Style z musli i owocami - Schulstad";"246";"33.9";"8.8";"7.3"
"Chleb Fitness Style z ananasem - Schulstad";"209";"34.1";"5.4";"5.5"
"Chleb fitness Galeria Wypieków - Lubaszka";"336";"21.7";"19.5";"13.9"
"Chleb Fitness bez mąki";"336";"21.7";"19.5";"13.9"
"Chleb Fitness - Piekarnia pod telegrafem";"242";"55.2";"1.3";"6.1"
"Chleb fitness - Piekarnia Familijna";"247";"37.7";"5.1";"9.2"
"Chleb fitness - Mestemacher";"191";"33.0";"2.0";"6.0"
"Chleb Fitness";"257";"34.3";"8.0";"7.7"
"Chleb Fit & Vital";"241";"40.0";"4.0";"7.5"
"Chleb firmowy ze słonecznikiem - Polish Village Bread";"280";"30.3";"10.2";"11.8"
"Chleb firmowy";"251";"46.4";"2.6";"8.3"
"Chleb farmerski";"287";"44.0";"7.7";"10.5"
"Chleb Esseński żytni bio - TerraSana";"230";"44.8";"2.6";"6.8"
"Chleb Esseński ze skiełkowanego ziarna pszenicy z rodzynkami - TerraSana";"224";"49.8";"2.1";"10.3"
"Chleb Esseński z lnem i słonecznikiem - TerraSana";"280";"48.2";"5.8";"11.7"
"Chleb Esseński orkiszowy - TerraSana";"227";"42.6";"2.0";"9.7"
"Chleb Dworski mieszany ze słonecznikiem - Piekarnia Cymes";"273";"42.4";"8.3";"7.3"
"Chleb Duński - Schulstad";"239";"46.5";"2.5";"5.7"
"Chleb Dukana";"218";"28.2";"6.5";"9.5"
"Chleb Drwalski";"280";"54.0";"4.0";"9.0"
"Chleb Domowy z ziarnami - Schulstad";"304";"50.5";"6.2";"9.9"
"Chleb Domowy swojski - Schulstad";"225";"45.6";"1.2";"5.9"
"Chleb domowy razowy pszenny z otrębami i słonecznikiem";"208";"39.7";"2.4";"6.9"
"Chleb domowy gryczany na zakwasie ze słonecznikiem";"228";"41.7";"4.1";"6.8"
"Chleb Domowy - Schulstad";"269";"54.8";"1.5";"7.4"
"Chleb domowy - Auchan";"202";"41.6";"1.4";"6.8"
"Chleb domowy - Auchan";"234";"51.2";"1.7";"5.9"
"Chleb Dobry żytni pełnoziarnisty - Schulstad";"239";"41.6";"5.0";"6.1"
"Chleb Dobry ze słonecznikiem - Schulstad";"255";"34.7";"9.6";"7.3"
"Chleb Dobry z soją - Schulstad";"203";"34.1";"3.6";"8.0"
"Chleb Dobry z sezamem - Schulstad";"268";"34.8";"11.0";"7.2"
"Chleb Dobry z dynią - Schulstad";"279";"51.4";"3.8";"6.8"
"Chleb Dobry pełnoziarnisty - Schulstad";"239";"41.6";"5.0";"6.1"
"Chleb Dobrodziej jaglany z ziarnami chia - Grzybki";"251";"37.9";"4.1";"9.8"
"Chleb dietetyczny z fasoli";"215";"20.0";"8.0";"20.0"
"Chleb Delikatesowy z ziarnami - Schulstad";"285";"47.9";"6.6";"8.1"
"Chleb delikatesowy wieloziarnisty - Tesco";"258";"45.3";"3.6";"9.5"
"Chleb Delikatesowy - Schulstad";"253";"53.0";"1.5";"6.5"
"Chleb Delight wysokobłonnikowy z otrębami - Benus";"165";"32.5";"1.5";"5.3"
"Chleb Dawny - Oskroba";"215";"45.1";"1.5";"5.2"
"Chleb Danuty - Putka";"224";"44.0";"3.0";"6.0"
"Chleb czystoziarnisty - Biedronka";"151";"8.0";"9.2";"9.0"
"Chleb czeski";"223";"42.0";"1.8";"7.8"
"Chleb czarny";"247";"41.0";"3.4";"13.0"
"Chleb cynamonowy z rodzynkami";"347";"60.0";"10.0";"7.0"
"Chleb codzienna chrupkość (pszenno-żytni) - Biedronka";"264";"45.0";"3.7";"11.0"
"Chleb ciemny z nasionami Hovis";"256";"46.4";"2.4";"13.3"
"Chleb ciemny wieloziarnisty - Polański";"213";"51.2";"1.7";"5.9"
"Chleb ciemny Volkornbrot";"293";"54.0";"3.3";"11.0"
"Chleb ciemny u cioci";"222";"45.0";"1.0";"6.5"
"Chleb ciemny - Aldi";"222";"45.0";"1.0";"6.5"
"Chleb Ciabattowy";"271";"58.5";"1.5";"7.3"
"Chleb chrupki żytni delikatesowy - Wasa";"334";"60.0";"1.5";"9.0"
"Chleb chrupki z orkiszem i dynią - Sonko";"372";"75.2";"2.1";"10.4"
"Chleb chrupki Graham";"340";"64.0";"1.7";"10.0"
"Chleb chrupki";"363";"78.9";"2.4";"8.7"
"Chleb chłopski - Grzybki";"247";"57.0";"1.3";"5.4"
"Chleb chłopski - Bonus";"269";"55.0";"1.0";"7.0"
"Chleb Całe Ziarno - Biedronka";"221";"41.0";"1.5";"6.6"
"Chleb Bochenek staropolski pełno żytni - Polański";"251";"37.1";"7.7";"6.3"
"Chleb Bochen z pieca bezglutenowy - Biedronka";"226";"41.0";"3.4";"4.8"
"Chleb błonnikowy - Putka";"206";"40.0";"3.5";"5.0"
"Chleb bikini - Wenta";"217";"6.0";"11.0";"25.0"
"Chleb Bielański - Putka";"220";"40.0";"5.0";"6.0"
"Chleb biały z ziarnami";"242";"38.1";"3.8";"10.4"
"Chleb białkowy Eiweissbrot - Mestemacher";"261";"12.6";"12.2";"20.7"
"Chleb białkowy - Mestemacher";"261";"12.6";"12.2";"20.7"
"Chleb bezglutenowy ze słonecznikiem";"239";"43.0";"5.8";"3.3"
"Chleb bezglutenowy świeży z maczkiem - Incola";"225";"31.0";"9.6";"3.4"
"Chleb bezglutenowy Rustico";"224";"41.0";"3.3";"4.4"
"Chleb bezglutenowy powszedni";"259";"52.0";"4.1";"1.3"
"Chleb bezglutenowy gruboziarnisty";"287";"49.2";"7.6";"3.6"
"Chleb bezglutenowy dworski";"276";"58.8";"2.8";"3.0"
"Chleb bezglutenowy codzienny";"260";"51.1";"5.9";"0.7"
"Chleb bezglutenowy ciemny - Balviten";"222";"42.0";"3.0";"4.0"
"Chleb bezglutenowy bez cukru";"234";"34.6";"6.7";"5.4"
"Chleb bezglutenowy (Multiseeds Bread)";"289";"43.7";"9.0";"5.6"
"Chleb bezglutenowy - Tesco";"228";"33.3";"5.7";"5.1"
"Chleb bezglutenowy";"277";"37.8";"10.5";"7.8"
"Chleb bez mąki z czarnuszką i orkiszem - Melvit";"493";"22.0";"33.0";"21.0"
"Chleb bez mąki - Wenta";"493";"22.0";"33.0";"21.0"
"Chleb bez mąki - Grzybki";"235";"24.0";"11.0";"9.0"
"Chleb bez glutenu Neburn";"277";"33.5";"10.9";"7.7"
"Chleb bawarski";"230";"40.7";"4.8";"7.8"
"Chleb bananowy Banana bread";"326";"55.0";"11.0";"4.3"
"Chleb bananowy";"326";"55.0";"11.0";"4.0"
"Chleb Baltonowski pszenno-żytni SPC W-wa";"247";"51.6";"1.3";"7.3"
"Chleb baltonowski";"248";"52.0";"1.9";"5.4"
"Chleb Baltazar - Rafapol";"210";"42.6";"1.9";"6.9"
"Chleb Balanza - Uldo";"242";"27.9";"8.1";"14.4"
"Chleb alpejski - Biedronka";"244";"47.0";"1.5";"8.3"
"Chleb 7 Ziaren pieczywo pszenno-żytnie";"256";"43.2";"4.9";"7.5"
"Chleb 7 ziaren - Biedronka";"235";"30.0";"7.6";"6.8"
"Chleb 7 zbóż - Biedronka";"206";"38.0";"1.4";"5.2"
"chleb 3 ziarna SPC";"273";"47.0";"4.8";"8.8"
"Chleb (inny)";"245";"39.7";"6.0";"6.9"
"Chleb (ciasto) bananowy";"326";"54.6";"10.5";"4.3"
"Chleb - Wita";"255";"37.0";"6.3";"9.1"
"Chleb - Vital & Fit";"253";"40.0";"5.0";"8.5"
"Chleb - Świeżak";"199";"42.8";"1.0";"4.8"
"Chleb - Schulstad";"236";"29.1";"7.9";"7.3"
"Chleb - Pro Body";"275";"6.1";"16.8";"21.4"
"Chleb";"247";"41.3";"3.4";"13.0"
"Chipsy ziemniaczane pieczone";"418";"76.0";"10.5";"4.8"
"Chipsy ziemniaczane o smaku zielonej cebulki";"531";"51.5";"33.9";"8.1"
"Chipsy ziemniaczane o smaku serowym";"496";"57.7";"27.2";"8.5"
"Chipsy ziemniaczane o smaku papryki - Lay's";"517";"52.0";"30.0";"6.2"
"Chipsy ziemniaczane (z obniżoną zawartością tłuszczu)";"471";"66.9";"20.8";"7.1"
"Chipsy ziemniaczane (solone)";"542";"50.8";"36.4";"6.6"
"Chipsy ziemniaczane";"517";"54.0";"30.0";"4.3"
"Chipsy zielona cebulka - Lay's";"516";"51.8";"31.5";"6.2"
"Chipsy Zielona Cebulka - Lay's";"519";"53.0";"31.0";"6.3"
"Chipsy z pomidora - Vitanella";"65";"9.3";"3.0";"3.0"
"Chipsy z pieca - Lay's";"422";"74.0";"11.0";"5.2"
"Chipsy z jarmużu";"45";"8.8";"1.0";"4.3"
"Chipsy z buraków";"44";"10.3";"0.2";"1.7"
"Chipsy z brzoskwini - Crispy Natural";"348";"74.5";"0.3";"5.9"
"Chipsy X-cut kebab z cebulką - Lorenz";"533";"49.0";"35.0";"5.5"
"Chipsy włoska pizza pepperoni - Lay's";"520";"53.0";"30.0";"7.0"
"Chipsy wielozbożowe wiosenna cebulka - Sunbites";"480";"62.0";"22.0";"7.0"
"Chipsy wielozbożowe słoneczna papryka - Sunbites";"481";"62.0";"22.0";"6.9"
"Chipsy warzywne Vegetable Crisps Deluxe - Lidl";"517";"41.0";"35.0";"4.0"
"Chipsy warzywne vegee";"418";"75.0";"12.0";"6.0"
"Chipsy Twist śmietana z cebulą - Top";"541";"48.0";"35.0";"5.0"
"Chipsy truskawkowe";"349";"59.3";"4.2";"7.8"
"Chipsy tortilla serowe";"514";"61.7";"26.1";"8.2"
"Chipsy Tortilla chili";"483";"63.0";"23.0";"6.0"
"Chipsy tortilla bez glutenu słone";"458";"76.0";"14.0";"6.0"
"Chipsy tortilla";"489";"65.6";"23.4";"7.8"
"Chipsy Tear and Share solone - Lay's";"473";"59.8";"21.8";"6.8"
"Chipsy Tasty o smaku zielonej cebulki - Top";"558";"53.0";"35.0";"5.8"
"Chipsy Tasty o smaku sera i szynki - Top";"542";"49.0";"35.0";"5.7"
"Chipsy Tasty o smaku pieczonych żeberek - Top";"523";"52.0";"31.0";"5.9"
"Chipsy Tasty o smaku kebaba - Top";"541";"49.0";"35.0";"5.6"
"Chipsy Tasty o smaku grillowanych warzyw - Top";"559";"53.0";"35.0";"5.7"
"Chipsy Tasty o smaku Barbecue - Top";"542";"53.0";"35.0";"5.5"
"Chipsy Tasty mocne o smaku hot wasabi - Top";"521";"52.0";"31.0";"6.0"
"Chipsy Tasty Mocne o smaku Hot Chilli - Top";"542";"49.0";"35.0";"5.6"
"Chipsy śmietankowe - Crusti Croc";"495";"60.0";"26.5";"4.2"
"Chipsy szpinakowe spinach chips";"293";"26.0";"18.0";"6.0"
"Chipsy Strong grubo krojone Ostre Chilli - Lay's";"514";"52.0";"30.2";"6.4"
"Chipsy Strong - Lay's";"514";"52.0";"30.0";"6.4"
"Chipsy Stix solone - Lay's";"526";"52.0";"32.0";"5.9"
"Chipsy Stix Ketchup - Lay's";"515";"52.9";"30.2";"5.8"
"Chipsy Sticks - Lay's";"515";"53.0";"30.0";"5.8"
"Chipsy Spirals ser i ketchup - Cheetos";"509";"60.1";"27.1";"5.4"
"Chipsy sos salsa - Lay's";"520";"53.0";"31.0";"6.2"
"Chipsy Solone - Top";"542";"47.0";"36.0";"5.4"
"Chipsy soczewicowe pomidor i bazylia";"466";"66.0";"19.5";"9.3"
"Chipsy Serowe - Cheetos";"480";"61.0";"23.0";"5.5"
"Chipsy ser z ziołami 145g - Lay's";"519";"54.0";"30.0";"6.2"
"Chipsy ser domowy smażony - Wiejskie Ziemniaczki";"536";"50.0";"34.0";"7.0"
"Chipsy Salami przekąska";"496";"0.9";"45.0";"21.9"
"Chipsy Quesadilla - Lay's";"518";"53.0";"31.0";"6.2"
"Chipsy Pyszne z Polski - zrazy - Lay's";"520";"53.0";"30.0";"6.0"
"Chipsy Pyszne z Grecji - tzatziki - Lay's";"520";"53.0";"30.0";"6.0"
"Chipsy Prosto z pieca zielona cebulka z serem - Lay's";"416";"74.0";"9.7";"6.0"
"Chipsy Prosto z pieca solone - Lay's";"415";"73.0";"10.0";"6.0"
"Chipsy Prosto z pieca słodkie curry - Lay's";"415";"75.0";"9.5";"5.5"
"Chipsy Prosto z pieca grillowana papryka - Lay's";"415";"74.0";"9.5";"5.5"
"Chipsy Pringles";"529";"50.0";"33.0";"4.0"
"Chipsy Pop Cool Chips Popcorn papryka - Sonko";"404";"77.5";"6.2";"9.2"
"Chipsy pita";"130";"19.0";"5.0";"3.0"
"Chipsy paprykowe Sombreros - Chio";"496";"62.0";"26.0";"3.0"
"Chipsy paprykowe karbowane - Lidl";"511";"54.0";"29.0";"6.0"
"Chipsy paprykowe - Lay's";"524";"51.4";"31.7";"6.1"
"Chipsy paprykowe";"570";"50.4";"40.0";"6.0"
"Chipsy Papryka - Lay's";"524";"51.4";"31.7";"6.1"
"Chipsy Panczo serowe - Biedronka";"491";"63.0";"23.0";"6.0"
"Chipsy o smaku ziół włoskich - Top";"530";"48.0";"35.0";"5.7"
"Chipsy o smaku spaghetti Carbonara - Top";"520";"52.0";"31.0";"5.9"
"Chipsy o smaku słonecznych pomidorków - Top";"495";"60.0";"26.5";"4.2"
"Chipsy o smaku sera i cebuli - Top";"540";"48.0";"35.0";"6.2"
"Chipsy o smaku pizzy - Cheetos";"486";"64.2";"22.2";"6.5"
"Chipsy o smaku pikantnej papryki - Lay's";"518";"53.0";"32.0";"6.2"
"Chipsy o smaku chili - Top";"497";"55.0";"27.0";"6.3"
"Chipsy o smaku bekonu - Top";"516";"53.4";"29.9";"6.1"
"Chipsy mniej 70% tłuszczu";"415";"74.0";"9.6";"5.6"
"Chipsy Masło z solą - Wiejskie Ziemniaczki";"533";"48.0";"35.0";"6.6"
"Chipsy marchewkowe";"382";"93.4";"0.5";"1.1"
"Chipsy lightly salted";"513";"53.0";"29.0";"7.3"
"Chipsy kukurydziane";"488";"63.8";"22.8";"6.2"
"Chipsy kokosowe";"736";"24.0";"65.0";"6.9"
"Chipsy Kiełbaska z Cebulką - Lay's";"517";"52.0";"30.0";"6.4"
"Chipsy Kabanostrrre - Lay's";"517";"52.3";"30.4";"6.3"
"Chipsy jabłkowe";"382";"93.4";"0.5";"1.1"
"Chipsy grubo krojone wasabi - Lay's";"520";"53.0";"31.0";"6.0"
"Chipsy grubo krojone wasabi - Lay's";"520";"53.0";"31.0";"6.0"
"Chipsy grubo ciachane paprykowe - Star Chips";"520";"57.0";"30.0";"6.0"
"Chipsy Fun Pops paprykowe - Lorenz";"407";"60.0";"13.0";"10.0"
"Chipsy fromage - Lay's";"510";"53.0";"30.0";"6.0"
"Chipsy Fromage - Lay's";"521";"52.0";"31.0";"6.2"
"Chipsy finest kozi ser i papryka chilli - Tesco";"519";"59.0";"29.0";"5.0"
"Chipsy Erdnuss - Lorenz";"500";"56.0";"24.0";"13.0"
"Chipsy Domowo Krojone Borowiki - Wiejskie Ziemniaczki";"544";"46.0";"36.0";"6.7"
"Chipsy Crunchips z żaru - Lorenz";"547";"47.0";"36.0";"6.4"
"Chipsy Crunchips X-cut ser chilli - Lorenz";"535";"48.0";"35.0";"7.0"
"Chipsy Crunchips X-cut ossstra papryka - Lorenz";"533";"48.0";"35.0";"6.6"
"Chipsy Crunchips X-cut chilli limonka - Lorenz";"524";"53.0";"35.0";"4.7"
"Chipsy Crunchips Tugeza ser-czosnek - Lorenz";"522";"50.0";"31.0";"8.0"
"Chipsy CrunChips Sticks papryka - Lorenz";"499";"56.0";"27.0";"5.0"
"Chipsy Crunchips Solony X-Cut - Lorenz";"533";"48.0";"34.0";"7.0"
"Chipsy Crunchips ser cebula - Lorenz";"533";"48.0";"35.0";"6.0"
"Chipsy Crunchips Papryka - Lorenz";"554";"48.0";"37.0";"5.6"
"Chipsy Crunchips chakalaka - Lorenz";"507";"53.0";"29.0";"6.0"
"Chipsy Chrup Topinambura - Crispy Natural";"203";"2.6";"0.4";"8.9"
"Chipsy Chipsletten Zielona Cebulka ze szczypiorkiem - Lorenz";"504";"57.1";"28.3";"5.5"
"Chipsy Chipsletten Południowa Papryka - Lorenz";"504";"57.1";"28.3";"5.5"
"Chipsy Chipsletten - Lorenz";"515";"58.0";"29.0";"4.3"
"Chipsy cebulowe";"517";"54.0";"30.0";"5.9"
"Chipsy Cebulka z ogródka - Wiejskie Ziemniaczki";"533";"48.0";"35.0";"7.0"
"Chipsy Cassava - Cofresh";"427";"83.0";"9.0";"2.0"
"Chipsy Burger - Star Chips";"520";"54.0";"30.0";"6.0"
"Chipsy błonnikowe włoskie";"412";"62.1";"12.2";"8.5"
"Chipsy błonnikowe warzywa";"414";"61.3";"12.5";"8.7"
"Chipsy błonnikowe o smaku pizzy - Sonko";"395";"61.3";"12.5";"8.7"
"Chipsy bezglutenowe";"504";"67.0";"24.8";"4.3"
"Chipsy bananowe";"519";"58.4";"33.6";"2.3"
"Chipsy Appetite o smaku sera z cebulą - Lay's";"518";"52.7";"30.3";"6.4"
"Chipsy (pozostałe)";"489";"65.6";"23.4";"7.8"
"Chips Pop Cool zielona cebulka - Sonko";"414";"76.0";"8.0";"8.9"
"Chipita 7 Days Croissants z czekoladą";"452";"44.0";"26.0";"7.0"
"Chińszczyzna";"88";"4.0";"4.8";"7.0"
"Chińskie Tofu";"100";"0.4";"5.0";"11.0"
"Chińskie pierożki z wołowiną";"229";"34.0";"6.0";"8.0"
"Chińskie na wynos";"140";"26.5";"2.8";"2.0"
"Chińska zupa pomidorowa Amore Pomidore (po przyrządzeniu) - Knorr";"95";"13.0";"4.0";"2.0"
"chilli mix ziarna tesko";"561";"9.4";"42.6";"30.0"
"Chili con carne z ryżem";"67";"10.0";"1.0";"5.0"
"Chili Con Carne (potrawa)";"96";"8.7";"2.0";"10.8"
"Chili con carne";"107";"13.1";"3.5";"5.8"
"Chicken fingers (paluszki w panierce z kurczaka) - Birdseye";"264";"22.0";"14.0";"12.0"
"Chicken Burger";"283";"21.0";"16.0";"13.0"
"Chia z otrębami owsianymi - Melvit";"383";"43.0";"13.0";"14.0"
"Chia - szałwia hiszpańska - nasiona Intenson";"402";"0.5";"33.0";"23.0"
"Cherry Brandy";"133";"15.9";"0.0";"0.0"
"Cheeseburger z warzywami i majonezem";"235";"15.5";"13.5";"13.0"
"Cheeseburger wieprzowy Chef Select - Lidl";"300";"26.0";"16.0";"11.0"
"Cheeseburger podwójny";"308";"20.8";"17.4";"17.2"
"Cheeseburger McDonald";"254";"26.0";"10.0";"13.0"
"Cheeseburger - McDonald's";"300";"30.0";"13.0";"16.0"
"Chałwa ze stewią";"530";"47.8";"32.9";"13.5"
"Chałwa z netto";"548";"52.0";"33.0";"14.0"
"Chałwa sezamowa waniliowo-kakaowa E.WEDEL";"508";"47.4";"30.0";"12.1"
"Chałwa sezamowa waniliowa biedronka";"551";"58.0";"30.0";"9.4"
"Chałwa sezamowa grecka z czekoladą gorzką ERIDANOUS (Lidl)";"574";"42.4";"36.7";"16.4"
"Chałwa sezamowa";"519";"48.0";"29.0";"14.0"
"Chałwa czekoladowa";"542";"44.6";"32.8";"14.2"
"Chałwa";"531";"45.7";"33.5";"14.5"
"Chałka - Albert";"240";"47.0";"1.0";"10.0"
"Chałka";"332";"59.8";"7.0";"7.8"
"Chakalaka (danie afrykańskie)";"507";"53.0";"29.0";"5.8"
"Cepelin (Kartacz)";"113";"16.1";"3.7";"3.8"
"Cebulowa z grzankami Gorący Kubek (sam proszek)";"39";"5.2";"1.7";"0.6"
"Cebulka smażona panierowana";"584";"40.0";"44.0";"7.0"
"Cebulka smażona - Kotanyi";"590";"42.0";"44.0";"6.0"
"Cebula z mąką smażona na oleju roślinnym";"590";"42.0";"44.0";"6.0"
"Cebula szalotka (surowa)";"32";"7.3";"0.2";"1.8"
"cebula smażona gotowa";"590";"42.0";"44.0";"6.0"
"Cebula dymka ze szczypiorem (surowa)";"37";"6.9";"0.4";"1.4"
"Cebula (świeża)";"40";"9.3";"0.1";"1.1"
"Cebula (smażona)";"132";"7.9";"10.8";"1.0"
"Cebula (czerwona)";"32";"6.1";"0.4";"1.2"
"ccccc";"46";"10.0";"0.0";"0.0"
"Carpaccio z wołowiny";"159";"1.5";"4.5";"28.0"
"Carpaccio z tuńczyka";"125";"0.0";"1.0";"29.0"
"Carpaccio z indyka - Indykpol";"120";"1.0";"1.5";"25.7"
"Carpaccio z buraka";"60";"2.0";"3.0";"10.0"
"Carlsberg Export 4,8 alk";"49";"3.8";"0.0";"0.5"
"CARBO NOX GLYCOGEN RESERVE";"384";"95.0";"0.0";"1.0"
"Carb MIX (KFD Nutrition)";"350";"87.4";"0.0";"0.0"
"Capreggio ser typu włoskiego";"204";"3.7";"15.0";"13.6"
"Capreggio ser biały typu włoskiego";"254";"3.7";"21.8";"10.7"
"Caponata";"100";"6.0";"7.0";"2.0"
"Cantuccini (ciastka)";"427";"62.9";"14.1";"9.8"
